     0      0.0000    0.0000    0.0000
   232	    1.0000    1.0000    0.8118
   233	    1.0000    1.0000    0.8196
   234	    1.0000    1.0000    0.8275
   235	    1.0000    1.0000    0.8353
   236	    1.0000    1.0000    0.8431
   237	    1.0000    1.0000    0.8510
   238	    1.0000    1.0000    0.8588
   239	    1.0000    1.0000    0.8667
   240	    1.0000    1.0000    0.8745
   241	    1.0000    1.0000    0.8824
   242	    1.0000    1.0000    0.8902
   243	    1.0000    1.0000    0.8980
   244	    1.0000    1.0000    0.9059
   245	    1.0000    1.0000    0.9137
   246	    1.0000    1.0000    0.9216
   247	    1.0000    1.0000    0.9294
   248	    1.0000    1.0000    0.9373
   249	    1.0000    1.0000    0.9451
   250	    1.0000    1.0000    0.9529
   251	    1.0000    1.0000    0.9608
   252	    1.0000    1.0000    0.9686
   253	    1.0000    1.0000    0.9765
   254	    1.0       0.0       0.0
   255	    1.0       1.0       0.0
   256	    0.0       1.000     0.0
