     0      0.0000    0.0000    0.0000
    71	    0.4745    0.4745    0.6222
    72	    0.4784    0.4784    0.6244
    73	    0.4824    0.4824    0.6266
    74	    0.4863    0.4863    0.6287
    75	    0.4863    0.4863    0.6308
    76	    0.4902    0.4902    0.6328
    77	    0.4941    0.4941    0.6348
    78	    0.4980    0.4980    0.6367
    79	    0.5020    0.5020    0.6386
    80	    0.5020    0.5020    0.6404
    81	    0.5059    0.5059    0.6422
    82	    0.5098    0.5098    0.6440
    83	    0.5098    0.5098    0.6457
    84	    0.5137    0.5137    0.6474
    85	    0.5176    0.5176    0.6490
    86	    0.5216    0.5216    0.6506
    87	    0.5216    0.5216    0.6521
    88	    0.5255    0.5255    0.6536
    89	    0.5294    0.5294    0.6551
    90	    0.5333    0.5333    0.6565
    91	    0.5333    0.5333    0.6578
    92	    0.5373    0.5373    0.6591
    93	    0.5412    0.5412    0.6604
    94	    0.5451    0.5451    0.6617
    95	    0.5451    0.5451    0.6629
    96	    0.5490    0.5490    0.6640
    97	    0.5529    0.5529    0.6651
    98	    0.5569    0.5569    0.6662
    99	    0.5569    0.5569    0.6672
   100	    0.5608    0.5608    0.6682
   101	    0.5647    0.5647    0.6692
   102	    0.5647    0.5647    0.6701
   103	    0.5686    0.5686    0.6710
   104	    0.5725    0.5725    0.6718
   105	    0.5765    0.5765    0.6726
   106	    0.5765    0.5765    0.6733
   107	    0.5804    0.5804    0.6740
   108	    0.5843    0.5843    0.6747
   109	    0.5843    0.5843    0.6753
   110	    0.5882    0.5882    0.6759
   111	    0.5922    0.5922    0.6765
   112	    0.5961    0.5961    0.6770
   113	    0.5961    0.5961    0.6774
   114	    0.6000    0.6000    0.6779
   115	    0.6039    0.6039    0.6783
   116	    0.6039    0.6039    0.6786
   117	    0.6078    0.6078    0.6789
   118	    0.6118    0.6118    0.6792
   119	    0.6157    0.6157    0.6794
   120	    0.6157    0.6157    0.6796
   121	    0.6196    0.6196    0.6798
   122	    0.6235    0.6235    0.6799
   123	    0.6235    0.6235    0.6800
   124	    0.6275    0.6275    0.6800
   125	    0.6314    0.6314    0.6800
   126	    0.6353    0.6353    0.6799
   127	    0.6353    0.6353    0.6799
   128	    0.6392    0.6392    0.6797
   129	    0.6431    0.6431    0.6796
   130	    0.6431    0.6431    0.6794
   131	    0.6471    0.6471    0.6791
   132	    0.6510    0.6510    0.6789
   133	    0.6549    0.6549    0.6785
   134	    0.6549    0.6549    0.6782
   135	    0.6588    0.6588    0.6778
   136	    0.6627    0.6627    0.6773
   137	    0.6627    0.6627    0.6769
   138	    0.6667    0.6667    0.6763
   139	    0.6706    0.6706    0.6758
   140	    0.6745    0.6745    0.6752
   141	    0.6745    0.6745    0.6746
   142	    0.6784    0.6784    0.6739
   143	    0.6824    0.6824    0.6732
   144	    0.6824    0.6824    0.6724
   145	    0.6863    0.6863    0.6716
   146	    0.6902    0.6902    0.6708
   147	    0.6941    0.6941    0.6699
   148	    0.6941    0.6941    0.6690
   149	    0.6980    0.6980    0.6680
   150	    0.7020    0.7020    0.6670
   151	    0.7020    0.7020    0.6660
   152	    0.7059    0.7059    0.6649
   153	    0.7098    0.7098    0.6638
   154	    0.7098    0.7098    0.6626
   155	    0.7137    0.7137    0.6614
   156	    0.7176    0.7176    0.6601
   157	    0.7216    0.7216    0.6589
   158	    0.7216    0.7216    0.6575
   159	    0.7255    0.7255    0.6561
   160	    0.7294    0.7294    0.6547
   161	    0.7294    0.7294    0.6533
   162	    0.7333    0.7333    0.6518
   163	    0.7373    0.7373    0.6502
   164	    0.7412    0.7412    0.6486
   165	    0.7412    0.7412    0.6470
   166	    0.7451    0.7451    0.6453
   167	    0.7490    0.7490    0.6436
   168	    0.7490    0.7490    0.6418
   169	    0.7529    0.7529    0.6400
   170	    0.7569    0.7569    0.6382
   171	    0.7608    0.7608    0.6363
   172	    0.7608    0.7608    0.6343
   173	    0.7647    0.7647    0.6324
   174	    0.7686    0.7686    0.6303
   175	    0.7686    0.7686    0.6282
   176	    0.7725    0.7725    0.6261
   177	    0.7765    0.7765    0.6239
   178	    0.7804    0.7804    0.6217
   179	    0.7804    0.7804    0.6194
   180	    0.7843    0.7843    0.6171
   181	    0.7882    0.7882    0.6147
   182	    0.7882    0.7882    0.6123
   183	    0.7922    0.7922    0.6098
   184	    0.7961    0.7961    0.6073
   185	    0.8000    0.8000    0.6047
   186	    0.8000    0.8000    0.6021
   187	    0.8039    0.8039    0.5994
   188	    0.8078    0.8078    0.5967
   189	    0.8078    0.8078    0.5939
   190	    0.8118    0.8118    0.5911
   191	    0.8157    0.8157    0.5882
   192	    0.8196    0.8196    0.5853
   193	    0.8196    0.8196    0.5823
   194	    0.8235    0.8235    0.5792
   195	    0.8275    0.8275    0.5761
   196	    0.8275    0.8275    0.5729
   197	    0.8314    0.8314    0.5697
   198	    0.8353    0.8353    0.5664
   199	    0.8392    0.8392    0.5630
   200	    0.8392    0.8392    0.5596
   201	    0.8431    0.8431    0.5561
   202	    0.8471    0.8471    0.5525
   203	    0.8471    0.8471    0.5489
   204	    0.8510    0.8510    0.5452
   205	    0.8549    0.8549    0.5414
   206	    0.8588    0.8588    0.5376
   207	    0.8588    0.8588    0.5337
   208	    0.8627    0.8627    0.5297
   209	    0.8667    0.8667    0.5257
   210	    0.8667    0.8667    0.5215
   211	    0.8706    0.8706    0.5173
   212	    0.8745    0.8745    0.5130
   213	    0.8784    0.8784    0.5086
   214	    0.8784    0.8784    0.5042
   215	    0.8824    0.8824    0.4996
   216	    0.8863    0.8863    0.4950
   217	    0.8863    0.8863    0.4902
   218	    0.8902    0.8902    0.4854
   219	    0.8941    0.8941    0.4804
   220	    0.8980    0.8980    0.4754
   221	    0.8980    0.8980    0.4702
   222	    0.9020    0.9020    0.4649
   223	    0.9059    0.9059    0.4595
   224	    0.9098    0.9098    0.4540
   225	    0.9098    0.9098    0.4484
   226	    0.9137    0.9137    0.4426
   227	    0.9176    0.9176    0.4366
   228	    0.9176    0.9176    0.4306
   229	    0.9216    0.9216    0.4243
   230	    0.9255    0.9255    0.4179
   231	    0.9294    0.9294    0.4114
   232	    0.9294    0.9294    0.4046
   233	    0.9333    0.9333    0.3977
   234	    0.9373    0.9373    0.3905
   235	    0.9373    0.9373    0.3831
   236	    0.9412    0.9412    0.3754
   237	    0.9451    0.9451    0.3675
   238	    0.9490    0.9490    0.3594
   239	    0.9490    0.9490    0.3509
   240	    0.9529    0.9529    0.3420
   241	    0.9569    0.9569    0.3328
   242	    0.9608    0.9608    0.3232
   243	    0.9608    0.9608    0.3131
   244	    0.9647    0.9647    0.3024
   245	    0.9686    0.9686    0.2912
   246	    0.9686    0.9686    0.2792
   247	    0.9725    0.9725    0.2664
   248	    0.9765    0.9765    0.2526
   249	    0.9804    0.9804    0.2375
   250	    0.9804    0.9804    0.2208
   251	    0.9843    0.9843    0.2020
   252	    0.9882    0.9882    0.1800
   253	    1.0       0.0       0.0
   254	    1.0       1.0       0.0
   255	    0.0       1.000     0.0
